Objectid ,Straat ,Type_en_merk ,Aantal ,geo_shape,geo_point_2d,neighbourhood,avg_income
6499,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483539002320373, 51.441073705104266], ""type"": ""Point""}","51.441073705104266, 5.483539002320373",Binnenstad,"40,3"
6500,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483838455341843, 51.44111467987764], ""type"": ""Point""}","51.44111467987764, 5.483838455341843",Binnenstad,"40,3"
6503,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483833553715977, 51.441195544225685], ""type"": ""Point""}","51.441195544225685, 5.483833553715977",Binnenstad,"40,3"
6504,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483831046765775, 51.441209815820336], ""type"": ""Point""}","51.441209815820336, 5.483831046765775",Binnenstad,"40,3"
6506,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483501100189349, 51.44114666963198], ""type"": ""Point""}","51.44114666963198, 5.483501100189349",Binnenstad,"40,3"
6507,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483417365883922, 51.44114039645515], ""type"": ""Point""}","51.44114039645515, 5.483417365883922",Binnenstad,"40,3"
6511,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.483336345850483, 51.44121815335843], ""type"": ""Point""}","51.44121815335843, 5.483336345850483",Binnenstad,"40,3"
6512,Tramstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4833313750645525, 51.441267307511445], ""type"": ""Point""}","51.441267307511445, 5.4833313750645525",Binnenstad,"40,3"
6757,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474639997587533, 51.43738192395421], ""type"": ""Point""}","51.43738192395421, 5.474639997587533",Bergen,"45,8"
6761,Heilige Geeststraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4741574306697816, 51.437081039968426], ""type"": ""Point""}","51.437081039968426, 5.4741574306697816",Bergen,"45,8"
6764,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474295730320288, 51.436237312659905], ""type"": ""Point""}","51.436237312659905, 5.474295730320288",Bergen,"45,8"
6767,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474235012401025, 51.436322975200305], ""type"": ""Point""}","51.436322975200305, 5.474235012401025",Bergen,"45,8"
6771,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474016000659133, 51.43640875588655], ""type"": ""Point""}","51.43640875588655, 5.474016000659133",Bergen,"45,8"
6772,Prins Hendrikstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.474018935176332, 51.43635167561735], ""type"": ""Point""}","51.43635167561735, 5.474018935176332",Bergen,"45,8"
5726,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473829821710353, 51.469178933928056], ""type"": ""Point""}","51.469178933928056, 5.473829821710353",Winkelcentrum,"38,7"
5729,Winkelcentrum Woensel,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.4740092101558915, 51.46902414156134], ""type"": ""Point""}","51.46902414156134, 5.4740092101558915",Winkelcentrum,"38,7"
5730,Winkelcentrum Woensel,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.474059610490175, 51.46902410397583], ""type"": ""Point""}","51.46902410397583, 5.474059610490175",Winkelcentrum,"38,7"
5733,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4729399637819345, 51.46910021378106], ""type"": ""Point""}","51.46910021378106, 5.4729399637819345",Winkelcentrum,"38,7"
5735,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473005703389622, 51.46909879907923], ""type"": ""Point""}","51.46909879907923, 5.473005703389622",Winkelcentrum,"38,7"
5740,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473174428798862, 51.46909593308027], ""type"": ""Point""}","51.46909593308027, 5.473174428798862",Winkelcentrum,"38,7"
5741,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473205112318048, 51.469095910420435], ""type"": ""Point""}","51.469095910420435, 5.473205112318048",Winkelcentrum,"38,7"
5743,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473257697719978, 51.46909450529203], ""type"": ""Point""}","51.46909450529203, 5.473257697719978",Winkelcentrum,"38,7"
5744,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473294958333769, 51.46909447774739], ""type"": ""Point""}","51.46909447774739, 5.473294958333769",Winkelcentrum,"38,7"
5753,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473584210632044, 51.46908878942524], ""type"": ""Point""}","51.46908878942524, 5.473584210632044",Winkelcentrum,"38,7"
5962,Grote Berg,Parkeerplaats,1.0,"{""coordinates"": [5.475779081610053, 51.43572904234587], ""type"": ""Point""}","51.43572904234587, 5.475779081610053",Bergen,"45,8"
5968,Grote Berg,Parkeerplaats,1.0,"{""coordinates"": [5.476257267338199, 51.43584951221179], ""type"": ""Point""}","51.43584951221179, 5.476257267338199",Bergen,"45,8"
5969,Grote Berg,Parkeerplaats laden/lossen,1.0,"{""coordinates"": [5.476431909451799, 51.435898043144185], ""type"": ""Point""}","51.435898043144185, 5.476431909451799",Bergen,"45,8"
5970,Grote Berg,Parkeerplaats,1.0,"{""coordinates"": [5.474394063477568, 51.435500355599764], ""type"": ""Point""}","51.435500355599764, 5.474394063477568",Bergen,"45,8"
5972,Willemstraat,Parkeerplaats,1.0,"{""coordinates"": [5.470718266647377, 51.43859119103184], ""type"": ""Point""}","51.43859119103184, 5.470718266647377",Witte Dame,"45,1"
6246,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.478036576942597, 51.43403799424278], ""type"": ""Point""}","51.43403799424278, 5.478036576942597",Bergen,"45,8"
6247,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.477938851960613, 51.43400112610921], ""type"": ""Point""}","51.43400112610921, 5.477938851960613",Bergen,"45,8"
6250,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.477520783225767, 51.433922264628656], ""type"": ""Point""}","51.433922264628656, 5.477520783225767",Bergen,"45,8"
6251,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.477586350815512, 51.43394827280175], ""type"": ""Point""}","51.43394827280175, 5.477586350815512",Bergen,"45,8"
6253,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.477711524558629, 51.43399843211838], ""type"": ""Point""}","51.43399843211838, 5.477711524558629",Bergen,"45,8"
6254,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.4778039160703305, 51.43403558863619], ""type"": ""Point""}","51.43403558863619, 5.4778039160703305",Bergen,"45,8"
6255,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.477935051972435, 51.43408760372773], ""type"": ""Point""}","51.43408760372773, 5.477935051972435",Bergen,"45,8"
6257,Zwembadweg,Parkeerplaats,1.0,"{""coordinates"": [5.478185378995458, 51.43417675396345], ""type"": ""Point""}","51.43417675396345, 5.478185378995458",Bergen,"45,8"
6262,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.477060071374596, 51.43397199870941], ""type"": ""Point""}","51.43397199870941, 5.477060071374596",Bergen,"45,8"
6522,Antonie van Hemertstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.484476090589164, 51.441058180929936], ""type"": ""Point""}","51.441058180929936, 5.484476090589164",Binnenstad,"40,3"
6526,Antonie van Hemertstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.484492366023304, 51.44095748793147], ""type"": ""Point""}","51.44095748793147, 5.484492366023304",Binnenstad,"40,3"
6528,Antonie van Hemertstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4844922730370556, 51.44091388666592], ""type"": ""Point""}","51.44091388666592, 5.4844922730370556",Binnenstad,"40,3"
6531,Antonie van Hemertstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4844852027514515, 51.44054385862228], ""type"": ""Point""}","51.44054385862228, 5.4844852027514515",Binnenstad,"40,3"
6532,Antonie van Hemertstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.484486425661291, 51.440522452874205], ""type"": ""Point""}","51.440522452874205, 5.484486425661291",Binnenstad,"40,3"
6544,Willem Dicbierstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4847238535579805, 51.440240373960215], ""type"": ""Point""}","51.440240373960215, 5.4847238535579805",Binnenstad,"40,3"
6546,Willem Dicbierstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.484784724638573, 51.44023239584753], ""type"": ""Point""}","51.44023239584753, 5.484784724638573",Binnenstad,"40,3"
5755,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4736499475934455, 51.469085999098496], ""type"": ""Point""}","51.469085999098496, 5.4736499475934455",Winkelcentrum,"38,7"
5758,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473731028913867, 51.469084572596714], ""type"": ""Point""}","51.469084572596714, 5.473731028913867",Winkelcentrum,"38,7"
5763,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473897566656782, 51.46908170717792], ""type"": ""Point""}","51.46908170717792, 5.473897566656782",Winkelcentrum,"38,7"
5764,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4739413847588985, 51.46907894199364], ""type"": ""Point""}","51.46907894199364, 5.4739413847588985",Winkelcentrum,"38,7"
5979,Willemstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.471588068754512, 51.4385162362842], ""type"": ""Point""}","51.4385162362842, 5.471588068754512",Witte Dame,"45,1"
5982,Grote Berg,Parkeerplaats,1.0,"{""coordinates"": [5.473891403710501, 51.43547525717867], ""type"": ""Point""}","51.43547525717867, 5.473891403710501",Bergen,"45,8"
5987,Hoogstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473104235840626, 51.435096851347424], ""type"": ""Point""}","51.435096851347424, 5.473104235840626",Bergen,"45,8"
5989,Willem de Zwijgerstraat,Parkeerplaats,1.0,"{""coordinates"": [5.473005372715507, 51.43547549129429], ""type"": ""Point""}","51.43547549129429, 5.473005372715507",Bergen,"45,8"
5990,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.47164738111517, 51.43829865839561], ""type"": ""Point""}","51.43829865839561, 5.47164738111517",Bergen,"45,8"
5991,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.471680223654435, 51.43829521886579], ""type"": ""Point""}","51.43829521886579, 5.471680223654435",Bergen,"45,8"
5993,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.471744531178921, 51.438290039638204], ""type"": ""Point""}","51.438290039638204, 5.471744531178921",Bergen,"45,8"
6002,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.472040083205834, 51.43826586976107], ""type"": ""Point""}","51.43826586976107, 5.472040083205834",Bergen,"45,8"
6003,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.4716609050922225, 51.43820798882829], ""type"": ""Point""}","51.43820798882829, 5.4716609050922225",Bergen,"45,8"
6005,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.471730692088969, 51.43820280563174], ""type"": ""Point""}","51.43820280563174, 5.471730692088969",Bergen,"45,8"
6006,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.471770366049518, 51.43819935212611], ""type"": ""Point""}","51.43819935212611, 5.471770366049518",Bergen,"45,8"
6008,Wilhelminaplein,Parkeerplaats,1.0,"{""coordinates"": [5.471841519339703, 51.43819417685914], ""type"": ""Point""}","51.43819417685914, 5.471841519339703",Bergen,"45,8"
6264,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.47706126005813, 51.43403520705808], ""type"": ""Point""}","51.43403520705808, 5.47706126005813",Bergen,"45,8"
6266,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.476935571595245, 51.434628905368946], ""type"": ""Point""}","51.434628905368946, 5.476935571595245",Bergen,"45,8"
6269,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.476293475348169, 51.43481411409949], ""type"": ""Point""}","51.43481411409949, 5.476293475348169",Bergen,"45,8"
6272,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.476552928408977, 51.434762516173556], ""type"": ""Point""}","51.434762516173556, 5.476552928408977",Bergen,"45,8"
6275,Don Boscostraat,Parkeerplaats,1.0,"{""coordinates"": [5.476845799694423, 51.43470146731092], ""type"": ""Point""}","51.43470146731092, 5.476845799694423",Bergen,"45,8"
6276,Deken van Somerenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.475680709367069, 51.43509243764785], ""type"": ""Point""}","51.43509243764785, 5.475680709367069",Bergen,"45,8"
6278,Deken van Somerenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.475693616447438, 51.43517842788167], ""type"": ""Point""}","51.43517842788167, 5.475693616447438",Bergen,"45,8"
6281,Deken van Somerenstraat,Parkeerplaats,1.0,"{""coordinates"": [5.475711759324164, 51.43533608263439], ""type"": ""Point""}","51.43533608263439, 5.475711759324164",Bergen,"45,8"
6286,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.478336078512952, 51.434413991039264], ""type"": ""Point""}","51.434413991039264, 5.478336078512952",Bergen,"45,8"
6288,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.47827736912962, 51.4347241705657], ""type"": ""Point""}","51.4347241705657, 5.47827736912962",Bergen,"45,8"
6294,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.478254683370831, 51.435068029414545], ""type"": ""Point""}","51.435068029414545, 5.478254683370831",Bergen,"45,8"
6295,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.478244026144193, 51.435133210140236], ""type"": ""Point""}","51.435133210140236, 5.478244026144193",Bergen,"45,8"
6296,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.478233379297416, 51.43520288699193], ""type"": ""Point""}","51.43520288699193, 5.478233379297416",Bergen,"45,8"
6548,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.484879207277777, 51.440009049670415], ""type"": ""Point""}","51.440009049670415, 5.484879207277777",Binnenstad,"40,3"
6555,Johanna van Rochefortstraat,Parkeerplaats Gehandicapten,1.0,"{""coordinates"": [5.485456003841947, 51.439553865125625], ""type"": ""Point""}","51.439553865125625, 5.485456003841947",Binnenstad,"40,3"
6556,Johanna van Rochefortstraat,Parkeerplaats Afgekruist,1.0,"{""coordinates"": [5.485429365905154, 51.43955388760201], ""type"": ""Point""}","51.43955388760201, 5.485429365905154",Binnenstad,"40,3"
6557,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.485382453218355, 51.43956343988369], ""type"": ""Point""}","51.43956343988369, 5.485382453218355",Binnenstad,"40,3"
6560,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.48521504955823, 51.4395786432474], ""type"": ""Point""}","51.4395786432474, 5.48521504955823",Binnenstad,"40,3"
6561,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.485144034226587, 51.43958742291982], ""type"": ""Point""}","51.43958742291982, 5.485144034226587",Binnenstad,"40,3"
5771,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473049431288054, 51.4690481247747], ""type"": ""Point""}","51.4690481247747, 5.473049431288054",Winkelcentrum,"38,7"
5772,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.4730735376861785, 51.469048106998606], ""type"": ""Point""}","51.469048106998606, 5.4730735376861785",Winkelcentrum,"38,7"
5775,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473178725354668, 51.469046663099505], ""type"": ""Point""}","51.469046663099505, 5.473178725354668",Winkelcentrum,"38,7"
5776,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473207206883175, 51.46904664206508], ""type"": ""Point""}","51.46904664206508, 5.473207206883175",Winkelcentrum,"38,7"
5780,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473354025064184, 51.469042425710896], ""type"": ""Point""}","51.469042425710896, 5.473354025064184",Winkelcentrum,"38,7"
5784,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473496458871342, 51.46904094497207], ""type"": ""Point""}","51.46904094497207, 5.473496458871342",Winkelcentrum,"38,7"
5786,Winkelcentrum Woensel,Parkeerplaats,1.0,"{""coordinates"": [5.473568778053493, 51.46904089135183], ""type"": ""Point""}","51.46904089135183, 5.473568778053493",Winkelcentrum,"38,7"
6014,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.473989305914076, 51.43511698553093], ""type"": ""Point""}","51.43511698553093, 5.473989305914076",Bergen,"45,8"
6017,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474063176404979, 51.43508381614588], ""type"": ""Point""}","51.43508381614588, 5.474063176404979",Bergen,"45,8"
6018,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474091499633098, 51.43507223556864], ""type"": ""Point""}","51.43507223556864, 5.474091499633098",Bergen,"45,8"
6020,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474151833227091, 51.43504446943749], ""type"": ""Point""}","51.43504446943749, 5.474151833227091",Bergen,"45,8"
6021,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474185065946545, 51.43502826499073], ""type"": ""Point""}","51.43502826499073, 5.474185065946545",Bergen,"45,8"
6022,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474220773670447, 51.43501283171009], ""type"": ""Point""}","51.43501283171009, 5.474220773670447",Bergen,"45,8"
6026,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474348714640143, 51.434895667481086], ""type"": ""Point""}","51.434895667481086, 5.474348714640143",Bergen,"45,8"
6028,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474293186174501, 51.434856428536136], ""type"": ""Point""}","51.434856428536136, 5.474293186174501",Bergen,"45,8"
6031,De Rungraaf,Parkeerplaats,1.0,"{""coordinates"": [5.474222838802407, 51.434798710941145], ""type"": ""Point""}","51.434798710941145, 5.474222838802407",Bergen,"45,8"
6299,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.478230088941802, 51.43535570692955], ""type"": ""Point""}","51.43535570692955, 5.478230088941802",Bergen,"45,8"
6302,Paradijslaan,Parkeerplaats,1.0,"{""coordinates"": [5.4780276183294685, 51.43569746080808], ""type"": ""Point""}","51.43569746080808, 5.4780276183294685",Bergen,"45,8"
6305,Frederik van Eedenplein,Parkeerplaats,1.0,"{""coordinates"": [5.477598409565514, 51.433709723755285], ""type"": ""Point""}","51.433709723755285, 5.477598409565514",Bergen,"45,8"
6307,Frederik van Eedenplein,Parkeerplaats,1.0,"{""coordinates"": [5.4776189058146185, 51.433694902587185], ""type"": ""Point""}","51.433694902587185, 5.4776189058146185",Bergen,"45,8"
6308,Frederik van Eedenplein,Parkeerplaats,1.0,"{""coordinates"": [5.477658308456518, 51.43365835637491], ""type"": ""Point""}","51.43365835637491, 5.477658308456518",Bergen,"45,8"
6312,Ploegstraat,Parkeerplaats,1.0,"{""coordinates"": [5.472609454244108, 51.432661473241716], ""type"": ""Point""}","51.432661473241716, 5.472609454244108",Schrijversbuurt,"52,4"
6313,Ploegstraat,Parkeerplaats,1.0,"{""coordinates"": [5.4724101639441045, 51.43265097403661], ""type"": ""Point""}","51.43265097403661, 5.4724101639441045",Schrijversbuurt,"52,4"
6565,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.4851121110648755, 51.43948914874012], ""type"": ""Point""}","51.43948914874012, 5.4851121110648755",Binnenstad,"40,3"
6567,Johanna van Rochefortstraat,Parkeerplaats Vergunning,1.0,"{""coordinates"": [5.485217356639128, 51.43947161946483], ""type"": ""Point""}","51.43947161946483, 5.485217356639128",Binnenstad,"40,3"
